user_id,screen_name,party,chamber,state,bioname,icpsr,num_tweets
2962891515,RepAbraham,Republican,House,LA,"ABRAHAM, Ralph",21522,366
1609364557,AlmaforCongress,Democrat,House,NC,"ADAMS, Alma",21545,334
2916086925,RepAdams,Democrat,House,NC,"ADAMS, Alma",21545,2315
76452765,Robert_Aderholt,Republican,House,AL,"ADERHOLT, Robert",29701,475
41533245,aguilarpete,Democrat,House,CA,"AGUILAR, Peter Rey",21506,1
21669223,LamarAlexander,Republican,Senate,TN,"ALEXANDER, Lamar",40304,26
76649729,SenAlexander,Republican,Senate,TN,"ALEXANDER, Lamar",40304,2078
385111151,rickallen,Republican,House,GA,"ALLEN, Rick W.",21516,39
2964287128,RepRickAllen,Republican,House,GA,"ALLEN, Rick W.",21516,465
346964561,ColinAllredTX,Democrat,House,TX,"ALLRED, Colin",21900,431
1078355119920562176,RepColinAllred,Democrat,House,TX,"ALLRED, Colin",21900,1073
233842454,justinamash,Republican,House,MI,"AMASH, Justin",21143,1581
85689484,AmodeiForNevada,Republican,House,NV,"AMODEI, Mark E.",21196,1
402719755,MarkAmodeiNV2,Republican,House,NV,"AMODEI, Mark E.",21196,80
964996994623311874,Armstrong_ND,Republican,House,ND,"ARMSTRONG, Kelly",21901,94
1080515866255593472,RepArmstrongND,Republican,House,ND,"ARMSTRONG, Kelly",21901,1187
3609064098,JodeyArrington,Republican,House,TX,"ARRINGTON, Jodey Cook",21700,100
816284664658874368,RepArrington,Republican,House,TX,"ARRINGTON, Jodey Cook",21700,882
867495243482058755,Axne4Congress,Democrat,House,IA,"AXNE, Cynthia",21902,62
1080865917377097728,RepCindyAxne,Democrat,House,IA,"AXNE, Cynthia",21902,1025
2249022318,Babin4Congress,Republican,House,TX,"BABIN, Brian",21551,406
2929491549,RepBrianBabin,Republican,House,TX,"BABIN, Brian",21551,682
3109108467,DonJBacon,Republican,House,NE,"BACON, Donald J.",21701,803
818975124460335106,RepDonBacon,Republican,House,NE,"BACON, Donald J.",21701,3474
123563657,ElectJimBaird,Republican,House,IN,"BAIRD, James",21903,22
603083228,Troy_Balderson,Republican,House,OH,"BALDERSON, Troy",21759,84
1037341536592310272,RepBalderson,Republican,House,OH,"BALDERSON, Troy",21759,759
87510313,tammybaldwin,Democrat,Senate,WI,"BALDWIN, Tammy",29940,76
1074518754,SenatorBaldwin,Democrat,Senate,WI,"BALDWIN, Tammy",29940,1924
14836282,Jim_Banks,Republican,House,IN,"BANKS, James E.",21702,668
303633791,Nanette4CA,Democrat,House,CA,"BARRAGÃN, Nanette Diaz",21703,116
816833925456789505,RepBarragan,Democrat,House,CA,"BARRAGÃN, Nanette Diaz",21703,1607
202206694,SenJohnBarrasso,Republican,Senate,WY,"BARRASSO, John A.",40707,705
499268312,barrassoforwyo,Republican,Senate,WY,"BARRASSO, John A.",40707,49
115186195,barrforcongress,Republican,House,KY,"BARR, Garland H. (Andy) IV",21333,103
1089334250,RepAndyBarr,Republican,House,KY,"BARR, Garland H. (Andy) IV",21333,745
113494390,KarenBassTweets,Democrat,House,CA,"BASS, Karen",21110,126
239949176,RepKarenBass,Democrat,House,CA,"BASS, Karen",21110,912
582070020,JoyceBeatty,Democrat,House,OH,"BEATTY, Joyce",21352,823
1531521632,RepBeatty,Democrat,House,OH,"BEATTY, Joyce",21352,2271
224285242,SenatorBennet,Democrat,Senate,CO,"BENNET, Michael F.",40910,1110
43986986,BeraForCongress,Democrat,House,CA,"BERA, Ami",21304,25
950783972,RepBera,Democrat,House,CA,"BERA, Ami",21304,1011
751799352755052544,JackBergman_MI1,Republican,House,MI,"BERGMAN, John",21704,46
815241612154417152,RepJackBergman,Republican,House,MI,"BERGMAN, John",21704,298
2319503065,DonBeyerVA,Democrat,House,VA,"BEYER, Donald Sternoff Jr.",21554,219
2962868158,RepDonBeyer,Democrat,House,VA,"BEYER, Donald Sternoff Jr.",21554,6482
702601370344402944,andybiggs4az,Republican,House,AZ,"BIGGS, Andrew S.",21705,394
816652616625168388,RepAndyBiggsAZ,Republican,House,AZ,"BIGGS, Andrew S.",21705,6994
26051676,RepGusBilirakis,Republican,House,FL,"BILIRAKIS, Gus",20758,527
249410485,SanfordBishop,Democrat,House,GA,"BISHOP, Sanford Dixon, Jr.",29339,216
63150856,VoteMarsha,Republican,Senate,TN,"BLACKBURN, Marsha",20351,723
278145569,MarshaBlackburn,Republican,Senate,TN,"BLACKBURN, Marsha",20351,1793
15954997,repblumenauer,Democrat,House,OR,"BLUMENAUER, Earl",29588,823
278124059,SenBlumenthal,Democrat,Senate,CT,"BLUMENTHAL, Richard",41101,2358
4049197462,LisaBRochester,Democrat,House,DE,"BLUNT ROCHESTER, Lisa",21706,61
817050219007328258,RepLBR,Democrat,House,DE,"BLUNT ROCHESTER, Lisa",21706,606
21269970,RoyBlunt,Republican,Senate,MO,"BLUNT, Roy",29735,1874
558769636,RepBonamici,Democrat,House,OR,"BONAMICI, Suzanne",21198,2422
15808765,CoryBooker,Democrat,Senate,NJ,"BOOKER, Cory Anthony",41308,2819
2167097881,SenBooker,Democrat,Senate,NJ,"BOOKER, Cory Anthony",41308,734
5558312,JohnBoozman,Republican,Senate,AR,"BOOZMAN, John",20101,1392
111671288,Boozman4AR,Republican,Senate,AR,"BOOZMAN, John",20101,80
2964877294,RepBost,Republican,House,IL,"BOST, Mike",21519,621
231108733,RepBrendanBoyle,Democrat,House,PA,"BOYLE, Brendan Francis",21548,1384
4304448314,CongBoyle,Democrat,House,PA,"BOYLE, Brendan Francis",21548,1155
19926675,RepKevinBrady,Republican,House,TX,"BRADY, Kevin Patrick",29760,1952
570005456,bradyfortexas,Republican,House,TX,"BRADY, Kevin Patrick",29760,446
1861019372,braun4indiana,Republican,Senate,IN,"BRAUN, Michael",41900,126
1080870981877534720,SenatorBraun,Republican,Senate,IN,"BRAUN, Michael",41900,1134
915831762,ABrindisiNY,Democrat,House,NY,"BRINDISI, Anthony",21904,96
1080978331535896576,RepBrindisi,Democrat,House,NY,"BRINDISI, Anthony",21904,1563
237299871,RepMoBrooks,Republican,House,AL,"BROOKS, Mo",21193,1250
344201516,SusanBrooksIN,Republican,House,IN,"BROOKS, Susan",21331,5
1074101017,SusanWBrooks,Republican,House,IN,"BROOKS, Susan",21331,1187
1378000346,AnthonyBrownMD4,Democrat,House,MD,"BROWN, Anthony Gregory",21707,97
823552974253342721,RepAnthonyBrown,Democrat,House,MD,"BROWN, Anthony Gregory",21707,1260
44251742,JuliaBrownley,Democrat,House,CA,"BROWNLEY, Julia",21308,14
1243902714,RepBrownley,Democrat,House,CA,"BROWNLEY, Julia",21308,1586
24768753,SherrodBrown,Democrat,Senate,OH,"BROWN, Sherrod",29389,494
43910797,SenSherrodBrown,Democrat,Senate,OH,"BROWN, Sherrod",29389,1480
20467163,VernBuchanan,Republican,House,FL,"BUCHANAN, Vernon G.",20709,362
34959770,BuckForColorado,Republican,House,CO,"BUCK, Kenneth Robert",21510,1
2862577383,RepKenBuck,Republican,House,CO,"BUCK, Kenneth Robert",21510,599
80956768,DrLarryBucshon,Republican,House,IN,"BUCSHON, Larry",21132,68
234812598,RepLarryBucshon,Republican,House,IN,"BUCSHON, Larry",21132,601
720353279176081408,buddforcongress,Republican,House,NC,"BUDD, Theodore Paul",21708,253
817138492614524928,RepTedBudd,Republican,House,NC,"BUDD, Theodore Paul",21708,871
353890966,timburchett,Republican,House,TN,"BURCHETT, Timothy",21905,4263
15751083,michaelcburgess,Republican,House,TX,"BURGESS, Michael C.",20355,856
21157904,SenatorBurr,Republican,Senate,NC,"BURR, Richard M.",29548,267
257180565,CheriBustos,Democrat,House,IL,"BUSTOS, Cheri",21329,839
1092979962,RepCheri,Democrat,House,IL,"BUSTOS, Cheri",21329,1538
432676344,GKButterfield,Democrat,House,NC,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",20340,821
42481696,BradleyByrne,Republican,House,AL,"BYRNE, Bradley",21376,2847
2253968388,RepByrne,Republican,House,AL,"BYRNE, Bradley",21376,1586
22545491,KenCalvert,Republican,House,CA,"CALVERT, Ken",29323,1133
138553197,TeamCalvert,Republican,House,CA,"CALVERT, Ken",29323,51
35567751,MariaCantwell,Democrat,Senate,WA,"CANTWELL, Maria E.",39310,13
117501995,SenatorCantwell,Democrat,Senate,WA,"CANTWELL, Maria E.",39310,1684
158890005,CapitoforWV,Republican,Senate,WV,"CAPITO, Shelley Moore",20146,182
193794406,SenCapito,Republican,Senate,WV,"CAPITO, Shelley Moore",20146,1971
3237898542,carbajalsalud,Democrat,House,CA,"CARBAJAL, Salud",21709,36
1222257180,RepCardenas,Democrat,House,CA,"CÃRDENAS, Tony",21309,960
109071031,SenatorCardin,Democrat,Senate,MD,"CARDIN, Benjamin Louis",15408,1108
278094476,BenCardinforMD,Democrat,Senate,MD,"CARDIN, Benjamin Louis",15408,271
249787913,SenatorCarper,Democrat,Senate,DE,"CARPER, Thomas Richard",15015,1637
381577682,TomCarperforDE,Democrat,Senate,DE,"CARPER, Thomas Richard",15015,132
199325935,RepAndreCarson,Democrat,House,IN,"CARSON, Andre",20757,755
267316393,Andre4Congress,Democrat,House,IN,"CARSON, Andre",20757,29
295712099,Buddy_Carter,Republican,House,GA,"CARTER, Buddy",21513,213
2973870195,RepBuddyCarter,Republican,House,GA,"CARTER, Buddy",21513,459
18030431,JudgeCarter,Republican,House,TX,"CARTER, John R.",20356,674
404355121,JudgeJohnCarter,Republican,House,TX,"CARTER, John R.",20356,444
472315803,CartwrightPA,Democrat,House,PA,"CARTWRIGHT, Matt",21358,22
776664410,RepCartwright,Democrat,House,PA,"CARTWRIGHT, Matt",21358,434
21737536,EdCaseHawaii,Democrat,House,HI,"CASE, Ed",20322,5
1081350574589833221,RepEdCase,Democrat,House,HI,"CASE, Ed",20322,690
94154021,Bob_Casey,Democrat,Senate,PA,"CASEY, Robert (Bob), Jr.",40703,67
171598736,SenBobCasey,Democrat,Senate,PA,"CASEY, Robert (Bob), Jr.",40703,2256
55677432,BillCassidy,Republican,Senate,LA,"CASSIDY, Bill",20919,998
66804351,SeanCasten,Democrat,House,IL,"CASTEN, Sean",21906,2375
955598085526360064,VoteCasten,Democrat,House,IL,"CASTEN, Sean",21906,10
1083472286089396224,RepCasten,Democrat,House,IL,"CASTEN, Sean",21906,1607
1880674038,USRepKCastor,Democrat,House,FL,"CASTOR, Kathy",20708,2346
756123897783808000,KathyCastorFL,Democrat,House,FL,"CASTOR, Kathy",20708,711
231510077,JoaquinCastrotx,Democrat,House,TX,"CASTRO, Joaquin",21362,2942
323440720,Castro4Congress,Democrat,House,TX,"CASTRO, Joaquin",21362,7137
23775782,SteveChabot,Republican,House,OH,"CHABOT, Steve",29550,66
237750442,RepSteveChabot,Republican,House,OH,"CHABOT, Steve",29550,544
98471035,Liz_Cheney,Republican,House,WY,"CHENEY, Liz",21710,338
816719802328715264,RepLizCheney,Republican,House,WY,"CHENEY, Liz",21710,390
193732179,RepJudyChu,Democrat,House,CA,"CHU, Judy",20955,1050
793208286,JudyChuCampaign,Democrat,House,CA,"CHU, Judy",20955,7
23593446,davidcicilline,Democrat,House,RI,"CICILLINE, David N.",21172,3554
876894308309147650,GilCisnerosCA,Democrat,House,CA,"CISNEROS, Gil",21907,324
1080986167003230208,RepGilCisneros,Democrat,House,CA,"CISNEROS, Gil",21907,1677
240812994,RepYvetteClarke,Democrat,House,NY,"CLARKE, Yvette Diane",20733,1220
550131748,VoteYvette,Democrat,House,NY,"CLARKE, Yvette Diane",20733,96
23201727,KatherineClark,Democrat,House,MA,"CLARK, Katherine M.",21375,55
2293131060,RepKClark,Democrat,House,MA,"CLARK, Katherine M.",21375,2008
584912320,LacyClayMO1,Democrat,House,MO,"CLAY, William Lacy, Jr.",20147,7189
163570705,repcleaver,Democrat,House,MO,"CLEAVER, Emanuel, II",20517,1428
801478506,Vote4Cleaver,Democrat,House,MO,"CLEAVER, Emanuel, II",20517,191
40264497,Cline4Virginia,Republican,House,VA,"CLINE, Benjamin",21908,59
1072158357237174272,RepBenCline,Republican,House,VA,"CLINE, Benjamin",21908,552
23725826,MichaelJCloud,Republican,House,TX,"CLOUD, Michael",21758,124
188019606,WhipClyburn,Democrat,House,SC,"CLYBURN, James Enos",39301,1395
2389877058,ClyburnSC06,Democrat,House,SC,"CLYBURN, James Enos",39301,58
34884583,ReElectCohen,Democrat,House,TN,"COHEN, Stephen",20748,7
162069635,RepCohen,Democrat,House,TN,"COHEN, Stephen",20748,2766
23124635,TomColeOK04,Republican,House,OK,"COLE, Tom",20344,486
1058256326,RepChrisCollins,Republican,House,NY,"COLLINS, Chris",21345,254
343358379,Douglas_Collins,Republican,House,GA,"COLLINS, Doug",21323,184
1060487274,RepDougCollins,Republican,House,GA,"COLLINS, Doug",21323,1131
19726613,SenatorCollins,Republican,Senate,ME,"COLLINS, Susan Margaret",49703,464
838462994,KYComer,Republican,House,KY,"COMER, James",21565,226
295685416,ConawayTX11,Republican,House,TX,"CONAWAY, K. Michael",20531,171
78445977,GerryConnolly,Democrat,House,VA,"CONNOLLY, Gerald E. (Gerry)",20952,941
125706625,ElectConnolly,Democrat,House,VA,"CONNOLLY, Gerald E. (Gerry)",20952,83
57177310,joinpaulcook,Republican,House,CA,"COOK, Paul",21305,2
1074412920,RepPaulCook,Republican,House,CA,"COOK, Paul",21305,41
15324851,ChrisCoons,Democrat,Senate,DE,"COONS, Christopher A.",40916,2761
22523087,repjimcooper,Democrat,House,TN,"COOPER, James Hayes Shofner",15019,912
600470774,CoopForCongress,Democrat,House,TN,"COOPER, James Hayes Shofner",15019,427
13218102,JohnCornyn,Republican,Senate,TX,"CORNYN, John",40305,5885
815985039485837312,RepLouCorrea,Democrat,House,CA,"CORREA, Jose Luis",21711,290
3145735852,CatherineForNV,Democrat,Senate,NV,"CORTEZ MASTO, Catherine Marie",41700,35
811313565760163844,SenCortezMasto,Democrat,Senate,NV,"CORTEZ MASTO, Catherine Marie",41700,2776
245451804,RepJimCosta,Democrat,House,CA,"COSTA, Jim",20501,583
343041182,TomCottonAR,Republican,Senate,AR,"COTTON, Tom",21301,482
968650362,SenTomCotton,Republican,Senate,AR,"COTTON, Tom",21301,1127
85396297,RepJoeCourtney,Democrat,House,CT,"COURTNEY, Joe",20706,1247
183351637,JoeCourtneyCT,Democrat,House,CT,"COURTNEY, Joe",20706,2
882843534750961664,TJCoxCongress,Democrat,House,CA,"COX, TJ",21909,70
1080875913926139910,RepTjCox,Democrat,House,CA,"COX, TJ",21909,1270
411861905,AngieCraigMN,Democrat,House,MN,"CRAIG, Angela",21910,411
1080222360643485698,RepAngieCraig,Democrat,House,MN,"CRAIG, Angela",21910,1368
28267055,kevincramer,Republican,Senate,ND,"CRAMER, Kevin",21350,27
600463589,MikeCrapo,Republican,Senate,ID,"CRAPO, Michael Dean",29345,1369
50918998,Crawford4Cong,Republican,House,AR,"CRAWFORD, Rick",21106,140
233693291,RepRickCrawford,Republican,House,AR,"CRAWFORD, Rick",21106,1393
930552552302792705,DanCrenshawTX,Republican,House,TX,"CRENSHAW, Daniel",21911,965
1080894931311431682,RepDanCrenshaw,Republican,House,TX,"CRENSHAW, Daniel",21911,742
38970940,CharlieCrist,Democrat,House,FL,"CRIST, Charlie Joseph Jr.",21712,152
816030424778543104,RepCharlieCrist,Democrat,House,FL,"CRIST, Charlie Joseph Jr.",21712,807
851477335052140544,JasonCrowCO6,Democrat,House,CO,"CROW, Jason",21912,323
1080191866509901826,RepJasonCrow,Democrat,House,CO,"CROW, Jason",21912,1426
23022687,tedcruz,Republican,Senate,TX,"CRUZ, Rafael Edward (Ted)",41304,3298
1074480192,SenTedCruz,Republican,Senate,TX,"CRUZ, Rafael Edward (Ted)",41304,3509
210926192,RepCuellar,Democrat,House,TX,"CUELLAR, Henry",20533,641
1239664741,CuellarCampaign,Democrat,House,TX,"CUELLAR, Henry",20533,92
787373558,RepCummings,Democrat,House,MD,"CUMMINGS, Elijah Eugene",29587,776
1961794370,ReElectCummings,Democrat,House,MD,"CUMMINGS, Elijah Eugene",29587,163
826589191412862976,JoeCunninghamSC,Democrat,House,SC,"CUNNINGHAM, Joe",21913,573
1080198683713507335,RepCunningham,Democrat,House,SC,"CUNNINGHAM, Joe",21913,1091
26057209,CurtisUT,Republican,House,UT,"CURTIS, John R.",21755,133
931614483050414080,RepJohnCurtis,Republican,House,UT,"CURTIS, John R.",21755,1411
11651202,SteveDaines,Republican,Senate,MT,"DAINES, Steve",21338,854
214767677,DainesforMT,Republican,Senate,MT,"DAINES, Steve",21338,99
742735530287304704,WarrenDavidson,Republican,House,OH,"DAVIDSON, Warren",21564,1375
950952511556538368,sharicedavids,Democrat,House,KS,"DAVIDS, Sharice",21914,283
1080516116395499522,RepDavids,Democrat,House,KS,"DAVIDS, Sharice",21914,966
789244177,RepDannyDavis,Democrat,House,IL,"DAVIS, Danny K.",29717,1127
586076955,ElectRodney,Republican,House,IL,"DAVIS, Rodney",21328,3
993153006,RodneyDavis,Republican,House,IL,"DAVIS, Rodney",21328,1193
432771620,RepSusanDavis,Democrat,House,CA,"DAVIS, Susan A.",20108,314
567508925,RepDean,Democrat,House,PA,"DEAN, Madeleine",21915,1528
935717078966964228,mad4pa,Democrat,House,PA,"DEAN, Madeleine",21915,18
195115786,DeFazio4Oregon,Democrat,House,OR,"DeFAZIO, Peter Anthony",15410,128
252249233,RepPeterDeFazio,Democrat,House,OR,"DeFAZIO, Peter Anthony",15410,437
28599820,RepDianaDeGette,Democrat,House,CO,"DeGETTE, Diana",29710,958
952540201,DeGette5280,Democrat,House,CO,"DeGETTE, Diana",29710,294
140519774,rosadelauro,Democrat,House,CT,"DeLAURO, Rosa L.",29109,1124
893496121,Rosa_DeLauro,Democrat,House,CT,"DeLAURO, Rosa L.",29109,30
41225640,SuzanDelBene,Democrat,House,WA,"DelBENE, Suzan K.",31101,269
995193054,RepDelBene,Democrat,House,WA,"DelBENE, Suzan K.",31101,1485
829061809135030272,DelgadoforNY19,Democrat,House,NY,"DELGADO, Antonio",21916,1871
1080485692298444800,repdelgado,Democrat,House,NY,"DELGADO, Antonio",21916,1841
798973032362606600,RepValDemings,Democrat,House,FL,"DEMINGS, Valdez Butler",21713,4132
30252303,MarkDeSaulnier,Democrat,House,CA,"DESAULNIER, Mark James",21504,258
27775884,tndesjarlais,Republican,House,TN,"DESJARLAIS, Scott",21179,13
235312723,DesJarlaisTN04,Republican,House,TN,"DESJARLAIS, Scott",21179,1453
65541270,TedDeutch,Democrat,House,FL,"DEUTCH, Theodore E. (Ted)",20959,462
137794015,RepTedDeutch,Democrat,House,FL,"DEUTCH, Theodore E. (Ted)",20959,2463
37094727,MarioDB,Republican,House,FL,"DIAZ-BALART, Mario",20316,1734
374816353,MarioDBCamp,Republican,House,FL,"DIAZ-BALART, Mario",20316,111
2361650234,DebDingell,Democrat,House,MI,"DINGELL, Debbie",21529,21
2970279814,RepDebDingell,Democrat,House,MI,"DINGELL, Debbie",21529,1769
153944899,RepLloydDoggett,Democrat,House,TX,"DOGGETT, Lloyd Alton, II",29571,3065
170111219,LloydDoggettTX,Democrat,House,TX,"DOGGETT, Lloyd Alton, II",29571,306
39249305,USRepMikeDoyle,Democrat,House,PA,"DOYLE, Michael F.",29561,909
328679423,TammyforIL,Democrat,Senate,IL,"DUCKWORTH, Tammy",21325,125
1058520120,SenDuckworth,Democrat,Senate,IL,"DUCKWORTH, Tammy",21325,2484
18229117,Duffy4Wisconsin,Republican,House,WI,"DUFFY, Sean",21189,33
234022257,RepSeanDuffy,Republican,House,WI,"DUFFY, Sean",21189,707
21048033,Duncan4Congress,Republican,House,SC,"DUNCAN, Jeff",21174,93
240393970,RepJeffDuncan,Republican,House,SC,"DUNCAN, Jeff",21174,1771
3433189197,DunnCampaign,Republican,House,FL,"DUNN, Neal Patrick",21714,23
815952318487298048,DrNealDunnFL2,Republican,House,FL,"DUNN, Neal Patrick",21714,520
247334603,SenatorDurbin,Democrat,Senate,IL,"DURBIN, Richard Joseph",15021,3474
308794407,DickDurbin,Democrat,Senate,IL,"DURBIN, Richard Joseph",15021,1325
72431423,tomemmer,Republican,House,MN,"EMMER, Thomas Earl II",21531,167
2914515430,RepTomEmmer,Republican,House,MN,"EMMER, Thomas Earl II",21531,726
164007407,RepEliotEngel,Democrat,House,NY,"ENGEL, Eliot Lance",15603,1364
291756142,SenatorEnzi,Republican,Senate,WY,"ENZI, Michael B.",49706,476
1383059977,joniernst,Republican,Senate,IA,"ERNST, Joni",41502,937
2856787757,SenJoniErnst,Republican,Senate,IA,"ERNST, Joni",41502,1686
38960144,vgescobar,Democrat,House,TX,"ESCOBAR, Veronica",21917,862
1075517806551154689,RepEscobar,Democrat,House,TX,"ESCOBAR, Veronica",21917,3310
249348006,RepAnnaEshoo,Democrat,House,CA,"ESHOO, Anna Georges",29312,291
482713734,Eshoo4Congress,Democrat,House,CA,"ESHOO, Anna Georges",29312,18
182217410,EspaillatNY,Democrat,House,NY,"ESPAILLAT, Adriano J.",21715,4
817076257770835968,RepEspaillat,Democrat,House,NY,"ESPAILLAT, Adriano J.",21715,3184
722555010588872705,RonEstesKS,Republican,House,KS,"ESTES, Ron",21750,6
854715071116849157,RepRonEstes,Republican,House,KS,"ESTES, Ron",21750,754
90639372,RepDwightEvans,Democrat,House,PA,"EVANS, Dwight",21566,3821
4069841354,DwightEvansPA,Democrat,House,PA,"EVANS, Dwight",21566,3055
476256944,SenFeinstein,Democrat,Senate,CA,"FEINSTEIN, Dianne",49300,1735
694984534249594882,DrewFergusonGA,Republican,House,GA,"FERGUSON, Anderson Drew IV",21717,15
806583915012046854,RepDrewFerguson,Republican,House,GA,"FERGUSON, Anderson Drew IV",21717,427
1262017122,Abby4Iowa,Democrat,House,IA,"FINKENAUER, Abby",21918,473
1081256295469068288,RepFinkenauer,Democrat,House,IA,"FINKENAUER, Abby",21918,526
323490669,DebFischerNE,Republican,Senate,NE,"FISCHER, Debra (Deb)",41302,7
1071402577,SenatorFischer,Republican,Senate,NE,"FISCHER, Debra (Deb)",41302,1248
4905487413,BrianFitzUSA,Republican,House,PA,"FITZPATRICK, Brian K.",21718,39
816303263586914304,RepBrianFitz,Republican,House,PA,"FITZPATRICK, Brian K.",21718,792
50036176,chuck4congress,Republican,House,TN,"FLEISCHMANN, Chuck",21178,266
235190657,RepChuck,Republican,House,TN,"FLEISCHMANN, Chuck",21178,976
857009033882083329,Lizzie4Congress,Democrat,House,TX,"FLETCHER, Elizabeth",21919,80
1075904377221722113,RepFletcher,Democrat,House,TX,"FLETCHER, Elizabeth",21919,1250
97171189,Flores4Congress,Republican,House,TX,"FLORES, Bill",21182,1320
237312687,RepBillFlores,Republican,House,TX,"FLORES, Bill",21182,2872
18805303,JeffFortenberry,Republican,House,NE,"FORTENBERRY, Jeff",20518,408
188403766,Foster4Congress,Democrat,House,IL,"FOSTER, Bill",20749,147
1080509366,RepBillFoster,Democrat,House,IL,"FOSTER, Bill",20749,1174
16256269,virginiafoxx,Republican,House,NC,"FOXX, Virginia Ann",20521,334
61608485,foxxforcongress,Republican,House,NC,"FOXX, Virginia Ann",20521,31
349296252,LoisFrankel,Democrat,House,FL,"FRANKEL, Lois",21321,10
1077121945,RepLoisFrankel,Democrat,House,FL,"FRANKEL, Lois",21321,1505
18829123,mlfudge,Democrat,House,OH,"FUDGE, Marcia L.",20941,24
153486399,RepMarciaFudge,Democrat,House,OH,"FUDGE, Marcia L.",20941,940
172944579,RussFulcher,Republican,House,ID,"FULCHER, Russell",21920,6
1078741899572240384,RepRussFulcher,Republican,House,ID,"FULCHER, Russell",21920,585
26637348,TulsiGabbard,Democrat,House,HI,"GABBARD, Tulsi",21324,2101
1064206014,TulsiPress,Democrat,House,HI,"GABBARD, Tulsi",21324,314
58579942,mattgaetz,Republican,House,FL,"GAETZ, Matthew L. II",21719,2992
818948638890217473,RepMattGaetz,Republican,House,FL,"GAETZ, Matthew L. II",21719,2676
1558285818,MikeforWI,Republican,House,WI,"GALLAGHER, Michael",21720,108
49217025,RubenGallego,Democrat,House,AZ,"GALLEGO, Ruben",21502,2567
88806753,RepGaramendi,Democrat,House,CA,"GARAMENDI, John",20958,1691
1082427779583541248,RepChuyGarcia,Democrat,House,IL,"GARCÃA, JesÃºs",21921,1968
1080587263132733442,RepSylviaGarcia,Democrat,House,TX,"GARCIA, Sylvia",21922,2637
20879626,CoryGardner,Republican,Senate,CO,"GARDNER, Cory",21112,142
235217558,SenCoryGardner,Republican,Senate,CO,"GARDNER, Cory",21112,1059
3420965229,GregForMontana,Republican,House,MT,"GIANFORTE, Greg",21751,13
77839894,Bob_Gibbs,Republican,House,OH,"GIBBS, Bob",21165,20
234822928,RepBobGibbs,Republican,House,OH,"GIBBS, Bob",21165,383
72198806,SenGillibrand,Democrat,Senate,NY,"GILLIBRAND, Kirsten",20735,2212
899978622416695297,gillibrandny,Democrat,Senate,NY,"GILLIBRAND, Kirsten",20735,655
