user_id,screen_name,party,chamber,state,bioname,icpsr,num_tweets
2851579030,DevinGNunes,Republican,House,CA,"NUNES, Devin",20307,1
138203134,AOC,Democrat,House,NY,"OCASIO-CORTEZ, Alexandria",21949,3838
2573587962,TomOHalleran,Democrat,House,AZ,"O'HALLERAN, Thomas C.",21739,98
808416682972770304,RepOHalleran,Democrat,House,AZ,"O'HALLERAN, Thomas C.",21739,1516
12726012,PeteOlson,Republican,House,TX,"OLSON, Pete",20948,298
20053279,RepPeteOlson,Republican,House,TX,"OLSON, Pete",20948,2442
783792992,IlhanMN,Democrat,House,MN,"OMAR, Ilhan",21950,5022
1082334352711790593,Ilhan,Democrat,House,MN,"OMAR, Ilhan",21950,2046
116616867,StevenPalazzo,Republican,House,MS,"PALAZZO, Steven",21148,48
299883942,CongPalazzo,Republican,House,MS,"PALAZZO, Steven",21148,1311
31801993,FrankPallone,Democrat,House,NJ,"PALLONE, Frank, Jr.",15454,2477
1265423480,pallonefornj,Democrat,House,NJ,"PALLONE, Frank, Jr.",15454,202
2296943622,Palmer4Alabama,Republican,House,AL,"PALMER, Gary James",21500,64
2861616083,USRepGaryPalmer,Republican,House,AL,"PALMER, Gary James",21500,332
4228409359,JimmyPanetta,Democrat,House,CA,"PANETTA, James Varni",21740,55
796736612554117120,RepJimmyPanetta,Democrat,House,CA,"PANETTA, James Varni",21740,1498
574799823,ChrisPappasNH,Democrat,House,NH,"PAPPAS, Chris",21951,291
1067748650485497862,RepChrisPappas,Democrat,House,NH,"PAPPAS, Chris",21951,1273
74508260,BillPascrell,Democrat,House,NJ,"PASCRELL, William J., Jr.",29741,2414
515736574,PascrellforNJ,Democrat,House,NJ,"PASCRELL, William J., Jr.",29741,305
39834947,DrRandPaul,Republican,Senate,KY,"PAUL, Rand",41104,42
216881337,RandPaul,Republican,Senate,KY,"PAUL, Rand",41104,1059
1155335864,RepDonaldPayne,Democrat,House,NJ,"PAYNE, Donald, Jr.",31103,824
15764644,SpeakerPelosi,Democrat,House,CA,"PELOSI, Nancy",15448,2014
2461810448,TeamPelosi,Democrat,House,CA,"PELOSI, Nancy",15448,2743
890038958104735744,GregPenceIN,Republican,House,IN,"PENCE, Gregory",21952,83
1082369392229400576,RepGregPence,Republican,House,IN,"PENCE, Gregory",21952,751
1397501864,Perduesenate,Republican,Senate,GA,"PERDUE, David Alfred, Jr.",41501,820
2863210809,sendavidperdue,Republican,Senate,GA,"PERDUE, David Alfred, Jr.",41501,837
20552026,RepPerlmutter,Democrat,House,CO,"PERLMUTTER, Ed",20705,1657
105290638,Ed4Colorado,Democrat,House,CO,"PERLMUTTER, Ed",20705,125
18773159,RepScottPerry,Republican,House,PA,"PERRY, Scott",21356,663
145292853,Peters4Michigan,Democrat,Senate,MI,"PETERS, Gary C.",20923,8
236511574,SenGaryPeters,Democrat,Senate,MI,"PETERS, Gary C.",20923,1485
292594517,ScottPetersSD,Democrat,House,CA,"PETERS, Scott",21315,889
553863817,ScottPetersCA52,Democrat,House,CA,"PETERS, Scott",21315,98
39894447,deanbphillips,Democrat,House,MN,"PHILLIPS, Dean",21953,52
1061310112013434882,RepDeanPhillips,Democrat,House,MN,"PHILLIPS, Dean",21953,1258
14984637,chelliepingree,Democrat,House,ME,"PINGREE, Chellie",20920,1090
309070309,MarkPocan,Democrat,House,WI,"POCAN, Mark",21370,940
1206227149,repmarkpocan,Democrat,House,WI,"POCAN, Mark",21370,1881
617266600,katieporteroc,Democrat,House,CA,"PORTER, Katie",21954,568
1081222837459996672,RepKatiePorter,Democrat,House,CA,"PORTER, Katie",21954,1174
18915145,senrobportman,Republican,Senate,OH,"PORTMAN, Robert Jones (Rob)",29386,3647
2612307559,robportman,Republican,Senate,OH,"PORTMAN, Robert Jones (Rob)",29386,26
25086658,congbillposey,Republican,House,FL,"POSEY, Bill",20909,57
31013444,AyannaPressley,Democrat,House,MA,"PRESSLEY, Ayanna",21955,3510
1080584229510172678,RepPressley,Democrat,House,MA,"PRESSLEY, Ayanna",21955,2306
155669457,RepDavidEPrice,Democrat,House,NC,"PRICE, David Eugene",15438,1181
15949499,QuigleyCampaign,Democrat,House,IL,"QUIGLEY, Mike",20954,57
56864092,RepMikeQuigley,Democrat,House,IL,"QUIGLEY, Mike",20954,1998
549579841,jamie_raskin,Democrat,House,MD,"RASKIN, Jamie Ben",21741,221
806906355214852096,RepRaskin,Democrat,House,MD,"RASKIN, Jamie Ben",21741,3282
2847221717,RepRatcliffe,Republican,House,TX,"RATCLIFFE, John",21549,420
486694111,SenJackReed,Democrat,Senate,RI,"REED, John F. (Jack)",29142,814
63073834,TomReedCongress,Republican,House,NY,"REED, Thomas W. II",21101,34
252819323,RepTomReed,Republican,House,NY,"REED, Thomas W. II",21101,573
477223342,reschenthaler,Republican,House,PA,"RESCHENTHALER, Guy",21956,14
4205133682,GReschenthaler,Republican,House,PA,"RESCHENTHALER, Guy",21956,582
82423741,KathleenRice,Democrat,House,NY,"RICE, Kathleen Maura",21540,44
2970462034,RepKathleenRice,Democrat,House,NY,"RICE, Kathleen Maura",21540,939
720672102,TomRiceSC7,Republican,House,SC,"RICE, Tom",21359,1
1058345042,RepTomRice,Republican,House,SC,"RICE, Tom",21359,517
142419647,CedricRichmond,Democrat,House,LA,"RICHMOND, Cedric",21137,203
267854863,RepRichmond,Democrat,House,LA,"RICHMOND, Cedric",21137,296
818507671284416513,Denver4VA,Republican,House,VA,"RIGGLEMAN, Denver",21957,185
1080504024695222273,RepRiggleman,Republican,House,VA,"RIGGLEMAN, Denver",21957,1348
1096059529,SenatorRisch,Republican,Senate,ID,"RISCH, James",40902,529
75364211,SenPatRoberts,Republican,Senate,KS,"ROBERTS, Charles Patrick (Pat)",14852,778
586730005,PatRoberts,Republican,Senate,KS,"ROBERTS, Charles Patrick (Pat)",14852,1
69086398,TeamRoby,Republican,House,AL,"ROBY, Martha",21192,12
224294785,RepMarthaRoby,Republican,House,AL,"ROBY, Martha",21192,728
52503751,DrPhilRoe,Republican,House,TN,"ROE, David P. (Phil)",20947,508
550401754,RepHalRogers,Republican,House,KY,"ROGERS, Harold Dallas (Hal)",14854,237
33977070,RepMikeRogersAL,Republican,House,AL,"ROGERS, Mike Dennis",20301,1136
76069325,MikeRogersCamp,Republican,House,AL,"ROGERS, Mike Dennis",20301,69
50055701,MittRomney,Republican,Senate,UT,"ROMNEY, Willard Mitt (Mitt)",41902,150
816111677917851649,RepRooney,Republican,House,FL,"ROONEY, Francis",21742,177
894940941039144962,JohnRoseforTN,Republican,House,TN,"ROSE, John",21959,281
1081312310059253763,RepJohnRose,Republican,House,TN,"ROSE, John",21959,441
892491627088011264,MaxRose4NY,Democrat,House,NY,"ROSE, Max",21958,1037
1078692057940742144,RepMaxRose,Democrat,House,NY,"ROSE, Max",21958,1075
4749863113,RosenforNevada,Democrat,Senate,NV,"ROSEN, Jacklyn Sheryl",21743,61
27789237,HarleyRouda,Democrat,House,CA,"ROUDA, Harley",21960,285
1075080722241736704,RepHarley,Democrat,House,CA,"ROUDA, Harley",21960,937
978029858,RoundsforSenate,Republican,Senate,SD,"ROUNDS, Marion Michael (Mike)",41505,72
2955485182,SenatorRounds,Republican,Senate,SD,"ROUNDS, Marion Michael (Mike)",41505,1030
127941167,DavidRouzer,Republican,House,NC,"ROUZER, David",21544,11
834069080,RepDavidRouzer,Republican,House,NC,"ROUZER, David",21544,409
479872233,RepRoybalAllard,Democrat,House,CA,"ROYBAL-ALLARD, Lucille",29317,1931
1257667158,chiproytx,Republican,House,TX,"ROY, Charles",21961,14368
1082790600292925440,RepChipRoy,Republican,House,TX,"ROY, Charles",21961,1293
15745368,marcorubio,Republican,Senate,FL,"RUBIO, Marco",41102,3274
409522947,Dr_RaulRuiz,Democrat,House,CA,"RUIZ, Raul",21311,1
1089859058,CongressmanRuiz,Democrat,House,CA,"RUIZ, Raul",21311,381
305620929,Call_Me_Dutch,Democrat,House,MD,"RUPPERSBERGER, C. A. (Dutch)",20329,962
305216911,RepBobbyRush,Democrat,House,IL,"RUSH, Bobby L.",29346,1479
733672650120253440,JRutherfordFL,Republican,House,FL,"RUTHERFORD, John Henry",21744,18
828977216595849216,RepRutherfordFL,Republican,House,FL,"RUTHERFORD, John Henry",21744,603
13491312,RepTimRyan,Democrat,House,OH,"RYAN, Timothy J.",20343,1354
466532637,TimRyan,Democrat,House,OH,"RYAN, Timothy J.",20343,2720
312134473,RepLindaSanchez,Democrat,House,CA,"SÃNCHEZ, Linda T.",20310,1108
29442313,SenSanders,Independent,Senate,VT,"SANDERS, Bernard",29147,1706
216776631,BernieSanders,Independent,Senate,VT,"SANDERS, Bernard",29147,5924
259364314,JohnSarbanes,Democrat,House,MD,"SARBANES, John",20724,86
364415553,RepSarbanes,Democrat,House,MD,"SARBANES, John",20724,1309
1480852568,BenSasse,Republican,Senate,NE,"SASSE, Benjamin Eric",41503,252
2962923040,SenSasse,Republican,Senate,NE,"SASSE, Benjamin Eric",41503,17
1209417007,SteveScalise,Republican,House,LA,"SCALISE, Steve",20759,2149
2746741969,GeauxScalise,Republican,House,LA,"SCALISE, Steve",20759,5
961312723035394048,marygayscanlon,Democrat,House,PA,"SCANLON, Mary Gay",21762,599
24195214,janschakowsky,Democrat,House,IL,"SCHAKOWSKY, Janice D.",29911,2154
85896319,RepSchakowsky,Democrat,House,IL,"SCHAKOWSKY, Janice D.",29911,544
47747074,brianschatz,Democrat,Senate,HI,"SCHATZ, Brian Emanuel",41112,5012
1262099252,SenBrianSchatz,Democrat,Senate,HI,"SCHATZ, Brian Emanuel",41112,235
29501253,RepAdamSchiff,Democrat,House,CA,"SCHIFF, Adam",20104,766
278005891,Schneider4IL10,Democrat,House,IL,"SCHNEIDER, Brad",21326,56
1071840474,RepSchneider,Democrat,House,IL,"SCHNEIDER, Brad",21326,896
20545793,RepSchrader,Democrat,House,OR,"SCHRADER, Kurt",20944,470
2696825456,VoteSchrader,Democrat,House,OR,"SCHRADER, Kurt",20944,14
862393019173003264,DrKimSchrier,Democrat,House,WA,"SCHRIER, Kim",21962,103
1080462532815532032,RepKimSchrier,Democrat,House,WA,"SCHRIER, Kim",21962,652
17494010,SenSchumer,Democrat,Senate,NY,"SCHUMER, Charles Ellis (Chuck)",14858,1269
1872999342,chuckschumer,Democrat,Senate,NY,"SCHUMER, Charles Ellis (Chuck)",14858,8
234797704,AustinScottGA08,Republican,House,GA,"SCOTT, Austin",21123,346
168673083,repdavidscott,Democrat,House,GA,"SCOTT, David",20321,203
170341758,Electdavidscott,Democrat,House,GA,"SCOTT, David",20321,107
131546062,SenRickScott,Republican,Senate,FL,"SCOTT, Richard Lynn (Rick)",41903,4388
306389855,ScottforFlorida,Republican,Senate,FL,"SCOTT, Richard Lynn (Rick)",41903,193
161791703,BobbyScott,Democrat,House,VA,"SCOTT, Robert C.",39307,845
319829219,BobbyScott4VA3,Democrat,House,VA,"SCOTT, Robert C.",39307,32
81191343,votetimscott,Republican,Senate,SC,"SCOTT, Tim",21173,1
217543151,SenatorTimScott,Republican,Senate,SC,"SCOTT, Tim",21173,866
851621377,JimPressOffice,Republican,House,WI,"SENSENBRENNER, Frank James, Jr.",14657,336
33563161,RepJoseSerrano,Democrat,House,NY,"SERRANO, Jose E.",29134,510
69326168,Sewell4Congress,Democrat,House,AL,"SEWELL, Terri",21102,170
381152398,RepTerriSewell,Democrat,House,AL,"SEWELL, Terri",21102,1078
14125897,JeanneShaheen,Democrat,Senate,NH,"SHAHEEN, Jeanne",40906,216
109287731,SenatorShaheen,Democrat,Senate,NH,"SHAHEEN, Jeanne",40906,1163
737719829579345920,DonnaShalala,Democrat,House,FL,"SHALALA, Donna",21963,141
1060584809095925762,RepShalala,Democrat,House,FL,"SHALALA, Donna",21963,1950
21111098,SenShelby,Republican,Senate,AL,"SHELBY, Richard C.",94659,551
30216513,BradSherman,Democrat,House,CA,"SHERMAN, Brad",29707,718
1577754348,MikieSherrill,Democrat,House,NJ,"SHERRILL, Mikie",21964,319
1080569698536878081,RepSherrill,Democrat,House,NJ,"SHERRILL, Mikie",21964,1389
76132891,CongMikeSimpson,Republican,House,ID,"SIMPSON, Michael K.",29910,411
314223728,MikeSimpson4ID,Republican,House,ID,"SIMPSON, Michael K.",29910,63
20747881,kyrstensinema,Democrat,Senate,AZ,"SINEMA, Kyrsten",21300,1161
18696134,RepSires,Democrat,House,NJ,"SIRES, Albio",20542,1742
860547911268139008,ElissaSlotkin,Democrat,House,MI,"SLOTKIN, Elissa",21965,89
1078401427347857408,RepSlotkin,Democrat,House,MI,"SLOTKIN, Elissa",21965,765
50789200,electadamsmith,Democrat,House,WA,"SMITH, Adam",29768,58
58928690,RepAdamSmith,Democrat,House,WA,"SMITH, Adam",29768,848
296245061,RepAdrianSmith,Republican,House,NE,"SMITH, Adrian",20729,590
1289319271,RepChrisSmith,Republican,House,NJ,"SMITH, Christopher Henry",14863,64
26653478,JasonSmithMO,Republican,House,MO,"SMITH, Jason",21373,535
1623308912,RepJasonSmith,Republican,House,MO,"SMITH, Jason",21373,557
47724293,TinaSmithMN,Democrat,Senate,MN,"SMITH, Tina",41706,682
941000686275387392,SenTinaSmith,Democrat,Senate,MN,"SMITH, Tina",41706,1225
41417564,RepSmucker,Republican,House,PA,"SMUCKER, Lloyd K.",21745,910
4212470319,LloydSmuckerPA,Republican,House,PA,"SMUCKER, Lloyd K.",21745,44
1730030220,DarrenSoto,Democrat,House,FL,"SOTO, Darren Michael",21746,357
818713465653051392,RepDarrenSoto,Democrat,House,FL,"SOTO, Darren Michael",21746,2108
882958562296819714,SpanbergerVA07,Democrat,House,VA,"SPANBERGER, Abigail",21966,1179
1078771401497161728,RepSpanberger,Democrat,House,VA,"SPANBERGER, Abigail",21966,1329
605615715,RossSpano,Republican,House,FL,"SPANO, Ross",21967,29
24913074,RepSpeier,Democrat,House,CA,"SPEIER, Karen Lorraine Jacqueline (Jackie)",20762,1359
521731529,JackieSpeier,Democrat,House,CA,"SPEIER, Karen Lorraine Jacqueline (Jackie)",20762,609
20113797,stabenow,Democrat,Senate,MI,"STABENOW, Deborah Ann",29732,115
76456274,SenStabenow,Democrat,Senate,MI,"STABENOW, Deborah Ann",29732,919
218292287,gregstantonaz,Democrat,House,AZ,"STANTON, Greg",21968,214
1080885078425784320,RepGregStanton,Democrat,House,AZ,"STANTON, Greg",21968,623
883069589722198018,PeteStauber,Republican,House,MN,"STAUBER, Peter",21969,347
1075830599007510535,RepPeteStauber,Republican,House,MN,"STAUBER, Peter",21969,596
109579534,EliseStefanik,Republican,House,NY,"STEFANIK, Elise M",21541,2054
2962813893,RepStefanik,Republican,House,NY,"STEFANIK, Elise M",21541,1010
986423555025002497,BryanSteilforWI,Republican,House,WI,"STEIL, Bryan",21970,2
1075205691621720064,RepBryanSteil,Republican,House,WI,"STEIL, Bryan",21970,1503
21924842,gregsteube,Republican,House,FL,"STEUBE, William",21971,12
1083125649609506816,RepGregSteube,Republican,House,FL,"STEUBE, William",21971,598
391445643,HaleyLive,Democrat,House,MI,"STEVENS, Haley",21972,1863
1076161611033968640,RepHaleyStevens,Democrat,House,MI,"STEVENS, Haley",21972,1811
395419988,StewartforUtah,Republican,House,UT,"STEWART, Chris",21367,52
1072008757,RepChrisStewart,Republican,House,UT,"STEWART, Chris",21367,727
59536644,stevestivers,Republican,House,OH,"STIVERS, Steve",21163,75
211420609,RepSteveStivers,Republican,House,OH,"STIVERS, Steve",21163,356
2891210047,SenDanSullivan,Republican,Senate,AK,"SULLIVAN, Daniel Scott",41500,844
18907639,Tom_Suozzi,Democrat,House,NY,"SUOZZI, Thomas",21747,40
816705409486618624,RepTomSuozzi,Democrat,House,NY,"SUOZZI, Thomas",21747,574
377609596,ericswalwell,Democrat,House,CA,"SWALWELL, Eric",21306,2394
942156122,RepSwalwell,Democrat,House,CA,"SWALWELL, Eric",21306,2220
316165422,MarkTakano,Democrat,House,CA,"TAKANO, Mark",21312,12
1037321378,RepMarkTakano,Democrat,House,CA,"TAKANO, Mark",21312,1407
21826591,VanTaylorTX,Republican,House,TX,"TAYLOR, Nicholas",21973,37
1075040139351597056,RepVanTaylor,Republican,House,TX,"TAYLOR, Nicholas",21973,433
16473577,jontester,Democrat,Senate,MT,"TESTER, Jon",40702,29
515822213,SenatorTester,Democrat,Senate,MT,"TESTER, Jon",40702,672
82453460,BennieGThompson,Democrat,House,MS,"THOMPSON, Bennie",29368,1068
18967498,CongressmanGT,Republican,House,PA,"THOMPSON, Glenn",20946,842
304138251,GT_TeamGT,Republican,House,PA,"THOMPSON, Glenn",20946,249
3612420317,Mike_CA05,Democrat,House,CA,"THOMPSON, Michael",29901,3
377534571,MacTXPress,Republican,House,TX,"THORNBERRY, William McClellan (Mac)",29572,197
296361085,SenJohnThune,Republican,Senate,SD,"THUNE, John",29754,1008
22195441,ThomTillis,Republican,Senate,NC,"TILLIS, Thomas Roland (Thom)",41504,823
2964174789,SenThomTillis,Republican,Senate,NC,"TILLIS, Thomas Roland (Thom)",41504,1005
958510641228275712,VoteTimmons,Republican,House,SC,"TIMMONS, William",21974,36
1079770852302958592,RepTimmons,Republican,House,SC,"TIMMONS, William",21974,280
18060563,ScottRTipton,Republican,House,CO,"TIPTON, Scott",21111,1
242873057,RepTipton,Republican,House,CO,"TIPTON, Scott",21111,604
17907578,dinatitus,Democrat,House,NV,"TITUS, Alice (Dina)",20927,653
122174004,repdinatitus,Democrat,House,NV,"TITUS, Alice (Dina)",20927,1888
435331179,RashidaTlaib,Democrat,House,MI,"TLAIB, Rashida",21975,4118
1079769536730140672,RepRashida,Democrat,House,MI,"TLAIB, Rashida",21975,791
84119348,RepPaulTonko,Democrat,House,NY,"TONKO, Paul",20934,1271
153865861,PaulTonko,Democrat,House,NY,"TONKO, Paul",20934,1294
26062385,PatToomey,Republican,Senate,PA,"TOOMEY, Patrick Joseph",29935,3
221162525,SenToomey,Republican,Senate,PA,"TOOMEY, Patrick Joseph",29935,437
236279233,NormaJTorres,Democrat,House,CA,"TORRES, Norma Judith",21508,1744
2409478435,Norma4Congress,Democrat,House,CA,"TORRES, Norma Judith",21508,204
427872569,XochforCongress,Democrat,House,NM,"TORRES SMALL, Xochitl",21976,18
1080830346915209216,RepTorresSmall,Democrat,House,NM,"TORRES SMALL, Xochitl",21976,596
17780920,latrahan,Democrat,House,MA,"TRAHAN, Lori",21977,11
1079802482640019456,RepLoriTrahan,Democrat,House,MA,"TRAHAN, Lori",21977,3243
4851790919,davidjtrone,Democrat,House,MD,"TRONE, David",21978,119
1080573351914061825,RepDavidTrone,Democrat,House,MD,"TRONE, David",21978,1488
51228911,RepMikeTurner,Republican,House,OH,"TURNER, Michael R.",20342,285
380498919,MikeTurnerOH,Republican,House,OH,"TURNER, Michael R.",20342,6
14140370,tomudall,Democrat,Senate,NM,"UDALL, Thomas (Tom)",29924,3
60828944,SenatorTomUdall,Democrat,Senate,NM,"UDALL, Thomas (Tom)",29924,1521
872156132688711681,LaurenUnderwood,Democrat,House,IL,"UNDERWOOD, Lauren",21979,555
1080539438508400642,RepUnderwood,Democrat,House,IL,"UNDERWOOD, Lauren",21979,1125
124224165,RepFredUpton,Republican,House,MI,"UPTON, Frederick Stephen",15446,1233
153507902,UptonForAllOfUs,Republican,House,MI,"UPTON, Frederick Stephen",15446,82
935756923806343168,VanDrewForNJ,Democrat,House,NJ,"VAN DREW, Jefferson",21980,41
1083469084648505344,CongressmanJVD,Democrat,House,NJ,"VAN DREW, Jefferson",21980,480
18137749,ChrisVanHollen,Democrat,Senate,MD,"VAN HOLLEN, Christopher",20330,1097
1260172386,RepJuanVargas,Democrat,House,CA,"VARGAS, Juan",21314,486
20688358,MarcVeasey,Democrat,House,TX,"VEASEY, Marc",21365,183
1074129612,RepVeasey,Democrat,House,TX,"VEASEY, Marc",21365,1094
1083448909,RepFilemonVela,Democrat,House,TX,"VELA, Filemon",21366,356
164369297,NydiaVelazquez,Democrat,House,NY,"VELÃZQUEZ, Nydia M.",29378,2931
721127537674489856,ReElectNydia,Democrat,House,NY,"VELÃZQUEZ, Nydia M.",29378,1732
193872188,RepVisclosky,Democrat,House,IN,"VISCLOSKY, Peter",15124,82
3282677347,TeamVisclosky,Democrat,House,IN,"VISCLOSKY, Peter",15124,8
219010139,AnnLWagner,Republican,House,MO,"WAGNER, Ann",21337,108
1051446626,RepAnnWagner,Republican,House,MO,"WAGNER, Ann",21337,611
146099856,TimWalberg,Republican,House,MI,"WALBERG, Tim",20725,38
237862972,RepWalberg,Republican,House,MI,"WALBERG, Tim",20725,645
32010840,repgregwalden,Republican,House,OR,"WALDEN, Greg",29932,806
180564322,votegregwalden,Republican,House,OR,"WALDEN, Greg",29932,23
436192442,Walker4NC,Republican,House,NC,"WALKER, Bradley Mark",21543,164
2966205003,RepMarkWalker,Republican,House,NC,"WALKER, Bradley Mark",21543,2032
14562874,jackiewalorski,Republican,House,IN,"WALORSKI, Jackie",21330,208
1065995022,RepWalorski,Republican,House,IN,"WALORSKI, Jackie",21330,748
833673914,michaelgwaltz,Republican,House,FL,"WALTZ, Michael",21981,327
1082416697380913152,RepMichaelWaltz,Republican,House,FL,"WALTZ, Michael",21981,2207
7429102,MarkWarner,Democrat,Senate,VA,"WARNER, Mark",40909,1559
970207298,SenWarren,Democrat,Senate,MA,"WARREN, Elizabeth",41301,1600
115979444,DWStweets,Democrat,House,FL,"WASSERMAN SCHULTZ, Debbie",20504,676
36686040,RepMaxineWaters,Democrat,House,CA,"WATERS, Maxine",29106,332
129259273,Steve4Kansas,Republican,House,KS,"WATKINS, Steve",21982,86
1080307235350241280,Rep_Watkins,Republican,House,KS,"WATKINS, Steve",21982,721
2968451607,RepBonnie,Democrat,House,NJ,"WATSON COLEMAN, Bonnie",21538,1983
373586796,WeberforTexas,Republican,House,TX,"WEBER, Randy",21360,63
1058051748,TXRandy14,Republican,House,TX,"WEBER, Randy",21360,762
281540744,RepWebster,Republican,House,FL,"WEBSTER, Daniel A.",21116,212
499109830,WelchForVT,Democrat,House,VT,"WELCH, Peter",20750,7
1410590874,PeterWelch,Democrat,House,VT,"WELCH, Peter",20750,292
313719282,bradwenstrup,Republican,House,OH,"WENSTRUP, Brad",21351,143
518644221,RepBradWenstrup,Republican,House,OH,"WENSTRUP, Brad",21351,785
1592481150,WestermanAR,Republican,House,AR,"WESTERMAN, Bruce Eugene",21563,49
2852998461,RepWesterman,Republican,House,AR,"WESTERMAN, Bruce Eugene",21563,827
2212905492,JenniferWexton,Democrat,House,VA,"WEXTON, Jennifer",21983,568
1017819745880543238,RepWexton,Democrat,House,VA,"WEXTON, Jennifer",21983,2028
242555999,SenWhitehouse,Democrat,Senate,RI,"WHITEHOUSE, Sheldon",40704,3640
770121222,SheldonforRI,Democrat,Senate,RI,"WHITEHOUSE, Sheldon",40704,105
11650762,RogerWicker,Republican,Senate,MS,"WICKER, Roger F.",29534,270
264219447,SenatorWicker,Republican,Senate,MS,"WICKER, Roger F.",29534,1516
533324996,wildforcongress,Democrat,House,PA,"WILD, Susan",21763,108
1069636653353000962,RepSusanWild,Democrat,House,PA,"WILD, Susan",21763,1506
18197328,RogerWilliamsTX,Republican,House,TX,"WILLIAMS, Roger",21364,162
1077446982,RepRWilliams,Republican,House,TX,"WILLIAMS, Roger",21364,960
15116570,CongJoeWilson,Republican,House,SC,"WILSON, Addison Graves (Joe)",20138,18
254082173,RepJoeWilson,Republican,House,SC,"WILSON, Addison Graves (Joe)",20138,652
234014087,RepWilson,Democrat,House,FL,"WILSON, Frederica",21118,1603
15356407,RobWittman,Republican,House,VA,"WITTMAN, Robert J.",20756,1040
46184745,ReElectWittman,Republican,House,VA,"WITTMAN, Robert J.",20756,153
112651673,womack4congress,Republican,House,AR,"WOMACK, Steve",21108,17
234469322,rep_stevewomack,Republican,House,AR,"WOMACK, Steve",21108,1864
2382685057,RepRobWoodall,Republican,House,GA,"WOODALL, Rob",21122,588
951930981409284096,ron4congress,Republican,House,TX,"WRIGHT, Ron",21984,19
1080854935535800320,RepRonWright,Republican,House,TX,"WRIGHT, Ron",21984,702
250188760,RonWyden,Democrat,Senate,OR,"WYDEN, Ronald Lee",14871,1942
292495654,WydenPress,Democrat,Senate,OR,"WYDEN, Ronald Lee",14871,505
384913290,RepJohnYarmuth,Democrat,House,KY,"YARMUTH, John",20723,782
274164368,TedYoho,Republican,House,FL,"YOHO, Ted",21317,57
1071900114,RepTedYoho,Republican,House,FL,"YOHO, Ted",21317,628
37007274,repdonyoung,Republican,House,AK,"YOUNG, Donald Edwin",14066,320
2559398984,DonYoungAK,Republican,House,AK,"YOUNG, Donald Edwin",14066,23
59969802,ToddYoungIN,Republican,Senate,IN,"YOUNG, Todd",21133,72
234128524,SenToddYoung,Republican,Senate,IN,"YOUNG, Todd",21133,1475
15874918,leezeldin,Republican,House,NY,"ZELDIN, Lee M",21539,522
2750127259,RepLeeZeldin,Republican,House,NY,"ZELDIN, Lee M",21539,1584
